F_test_GHz,F_true_GHz,F_pred_GHz,Residual(MHz)
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
199.90381,200.0,199.9698,-30.197144
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.02014,200.0,200.08621,86.21216
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.25282,200.0,200.31905,319.04602
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.36917,200.0,200.43547,435.47058
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
199.90381,200.0,199.9698,-30.197144
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
199.90381,200.0,199.9698,-30.197144
200.25282,200.0,200.31905,319.04602
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
200.25282,200.0,200.31905,319.04602
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
200.31099,200.0,200.37724,377.24304
200.13649,200.0,200.20264,202.63672
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
199.84563,200.0,199.91158,-88.42468
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.19466,200.0,200.26083,260.83374
199.90381,200.0,199.9698,-30.197144
200.25282,200.0,200.31905,319.04602
200.25282,200.0,200.31905,319.04602
200.25282,200.0,200.31905,319.04602
200.19466,200.0,200.26083,260.83374
199.90381,200.0,199.9698,-30.197144
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.31099,200.0,200.37724,377.24304
200.13649,200.0,200.20264,202.63672
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
200.31099,200.0,200.37724,377.24304
200.25282,200.0,200.31905,319.04602
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.31099,200.0,200.37724,377.24304
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.36917,200.0,200.43547,435.47058
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.31099,200.0,200.37724,377.24304
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
200.31099,200.0,200.37724,377.24304
199.96198,200.0,200.028,27.999878
200.13649,200.0,200.20264,202.63672
199.84563,200.0,199.91158,-88.42468
200.25282,200.0,200.31905,319.04602
199.84563,200.0,199.91158,-88.42468
199.90381,200.0,199.9698,-30.197144
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.31099,200.0,200.37724,377.24304
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.31099,200.0,200.37724,377.24304
200.25282,200.0,200.31905,319.04602
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
199.90381,200.0,199.9698,-30.197144
200.02014,200.0,200.08621,86.21216
200.31099,200.0,200.37724,377.24304
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.31099,200.0,200.37724,377.24304
199.96198,200.0,200.028,27.999878
200.25282,200.0,200.31905,319.04602
199.96198,200.0,200.028,27.999878
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
199.90381,200.0,199.9698,-30.197144
200.19466,200.0,200.26083,260.83374
199.96198,200.0,200.028,27.999878
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.31099,200.0,200.37724,377.24304
200.02014,200.0,200.08621,86.21216
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.25282,200.0,200.31905,319.04602
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
199.90381,200.0,199.9698,-30.197144
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
199.90381,200.0,199.9698,-30.197144
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.31099,200.0,200.37724,377.24304
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
199.96198,200.0,200.028,27.999878
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
199.96198,200.0,200.028,27.999878
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.36917,200.0,200.43547,435.47058
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.31099,200.0,200.37724,377.24304
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.25282,200.0,200.31905,319.04602
199.96198,200.0,200.028,27.999878
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.25282,200.0,200.31905,319.04602
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.31099,200.0,200.37724,377.24304
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.25282,200.0,200.31905,319.04602
200.31099,200.0,200.37724,377.24304
200.02014,200.0,200.08621,86.21216
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.42734,200.0,200.49367,493.6676
200.25282,200.0,200.31905,319.04602
200.25282,200.0,200.31905,319.04602
200.19466,200.0,200.26083,260.83374
199.96198,200.0,200.028,27.999878
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
199.96198,200.0,200.028,27.999878
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.31099,200.0,200.37724,377.24304
200.13649,200.0,200.20264,202.63672
200.31099,200.0,200.37724,377.24304
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.31099,200.0,200.37724,377.24304
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.31099,200.0,200.37724,377.24304
200.19466,200.0,200.26083,260.83374
199.90381,200.0,199.9698,-30.197144
200.19466,200.0,200.26083,260.83374
200.19466,200.0,200.26083,260.83374
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
199.90381,200.0,199.9698,-30.197144
199.96198,200.0,200.028,27.999878
200.25282,200.0,200.31905,319.04602
200.25282,200.0,200.31905,319.04602
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
199.84563,200.0,199.91158,-88.42468
200.02014,200.0,200.08621,86.21216
199.90381,200.0,199.9698,-30.197144
200.13649,200.0,200.20264,202.63672
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
199.90381,200.0,199.9698,-30.197144
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.25282,200.0,200.31905,319.04602
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.31099,200.0,200.37724,377.24304
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
200.25282,200.0,200.31905,319.04602
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
199.90381,200.0,199.9698,-30.197144
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
200.36917,200.0,200.43547,435.47058
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
199.90381,200.0,199.9698,-30.197144
199.96198,200.0,200.028,27.999878
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.19466,200.0,200.26083,260.83374
200.31099,200.0,200.37724,377.24304
200.19466,200.0,200.26083,260.83374
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.31099,200.0,200.37724,377.24304
199.96198,200.0,200.028,27.999878
200.07831,200.0,200.14441,144.40918
199.90381,200.0,199.9698,-30.197144
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
199.96198,200.0,200.028,27.999878
200.02014,200.0,200.08621,86.21216
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
199.90381,200.0,199.9698,-30.197144
200.13649,200.0,200.20264,202.63672
200.13649,200.0,200.20264,202.63672
200.31099,200.0,200.37724,377.24304
200.13649,200.0,200.20264,202.63672
200.31099,200.0,200.37724,377.24304
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
199.96198,200.0,200.028,27.999878
200.25282,200.0,200.31905,319.04602
200.36917,200.0,200.43547,435.47058
200.07831,200.0,200.14441,144.40918
200.13649,200.0,200.20264,202.63672
200.19466,200.0,200.26083,260.83374
199.96198,200.0,200.028,27.999878
200.19466,200.0,200.26083,260.83374
200.13649,200.0,200.20264,202.63672
200.25282,200.0,200.31905,319.04602
200.02014,200.0,200.08621,86.21216
199.90381,200.0,199.9698,-30.197144
200.19466,200.0,200.26083,260.83374
200.07831,200.0,200.14441,144.40918
199.90381,200.0,199.9698,-30.197144
200.13649,200.0,200.20264,202.63672
200.02014,200.0,200.08621,86.21216
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.02014,200.0,200.08621,86.21216
199.90381,200.0,199.9698,-30.197144
199.96198,200.0,200.028,27.999878
200.13649,200.0,200.20264,202.63672
200.07831,200.0,200.14441,144.40918
200.07831,200.0,200.14441,144.40918
200.02014,200.0,200.08621,86.21216
200.07831,200.0,200.14441,144.40918
199.96198,200.0,200.028,27.999878
